recording_id,artist_name,artist_name_clean,track_name,first_entry,quarter,year,fiveyear,decade,era,cluster,tags_POP,tags_ROCK,tags_80S,tags_SOUL,tags_OLDIES,tags_60S,tags_CLASSICROCK,tags_DANCE,tags_70S,tags_HIPHOP,tags_90S,tags_ALTERNATIVE,tags_INDIE,tags_COUNTRY,tags_NEWWAVE,tags_RAP,tags_HOUSE,tags_DISCO,tags_HARDROCK,tags_SINGERSONGWRITER,tags_JAZZ,tags_EASYLISTENING,tags_50S,tags_SOUNDTRACK,tags_MOTOWN,tags_FOLK,tags_BLUES,tags_SYNTHPOP,tags_TRANCE,tags_INSTRUMENTAL,tags_SOFTROCK,tags_PUNK,tags_MALEVOCAL,tags_REGGAE,tags_NORTHERNSOUL,tags_PROGRESSIVEROCK,tags_TECHNO,tags_METAL,tags_CHILLOUT,tags_POSTPUNK,tags_POPROCK,tags_HEAVYMETAL,tags_ROCKABILLY,tags_GLAMROCK,tags_DOOWOP,tags_CLASSICCOUNTRY,tags_PUNKROCK,tags_SWING,tags_1950S,tags_SEXY,tags_BALLAD,tags_ACOUSTIC,tags_EURODANCE,tags_SLOWJAMS,tags_PSYCHEDELIC,tags_BLUESROCK
2664,Aretha Franklin,ARETHAFRANKLIN,My Song,11/30/68,1968 Q4,1968,1965,1960,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,Linkin Park,LINKINPARK,Given Up,6/2/07,2007 Q2,2007,2005,2000,4,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,Linkin Park,LINKINPARK,Leave Out All The Rest,11/22/08,2008 Q4,2008,2005,2000,4,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,Linkin Park,LINKINPARK,Shadow Of The Day,11/24/07,2007 Q4,2007,2005,2000,4,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,Paul Wall Featuring Jermaine Dupri,PAULWALL,I'm Throwed,4/28/07,2007 Q2,2007,2005,2000,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,Wilson Pickett,WILSONPICKETT,Stag-O-Lee,11/4/67,1967 Q4,1967,1965,1960,2,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,Sam & Dave,SAMDAVE,Born Again,3/22/69,1969 Q1,1969,1965,1960,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,Jean & The Darlings,JEANDARLINGS,How Can You Mistreat The One You Love,8/26/67,1967 Q3,1967,1965,1960,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,"Otis Redding,Carla Thomas",OTISREDDINGCARLATHOMAS,Lovey Dovey,2/10/68,1968 Q1,1968,1965,1960,2,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,Otis Redding And Carla Thomas,OTISREDDINGANDCARLATHOMAS,Knock On Wood,8/12/67,1967 Q3,1967,1965,1960,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,Bar-Kays,BARKAYS,Give Everybody Some,10/14/67,1967 Q4,1967,1965,1960,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,Johnnie Taylor,JOHNNIETAYLOR,Somebody's Sleeping In My Bed,12/16/67,1967 Q4,1967,1965,1960,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,Carla Thomas,CARLATHOMAS,Pick Up The Pieces,12/30/67,1967 Q4,1967,1965,1960,2,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,Eddie Floyd,EDDIEFLOYD,Don't Rock The Boat,7/1/67,1967 Q3,1967,1965,1960,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,Rufus Thomas,RUFUSTHOMAS,Jump Back,10/10/64,1964 Q4,1964,1960,1960,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,Carla Thomas,CARLATHOMAS,What A Fool I've Been,7/20/63,1963 Q3,1963,1960,1960,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2680,Mar-Keys,MARKEYS,Pop-Eye Stroll,3/31/62,1962 Q1,1962,1960,1960,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,Andy Stewart,ANDYSTEWART,A Scottish Soldier (Green Hills of Tyrol),4/1/61,1961 Q2,1961,1960,1960,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,Grand Funk Railroad,GRANDFUNKRAILROAD,We're An American Band,7/28/73,1973 Q3,1973,1970,1970,2,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,Grand Funk Railroad,GRANDFUNKRAILROAD,Walk Like A Man,11/24/73,1973 Q4,1973,1970,1970,2,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,The Babys,BABYS,If You've Got The Time,3/19/77,1977 Q1,1977,1975,1970,2,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,Lenny Kravitz,LENNYKRAVITZ,Rock And Roll Is Dead,10/14/95,1995 Q4,1995,1995,1990,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,Lenny Kravitz,LENNYKRAVITZ,Can't Get You Off My Mind,3/23/96,1996 Q1,1996,1995,1990,4,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,Lenny Kravitz,LENNYKRAVITZ,American Woman,7/17/99,1999 Q3,1999,1995,1990,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,Enigma,ENIGMA,Beyond The Invisible,11/30/96,1996 Q4,1996,1995,1990,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,Enigma,ENIGMA,Return To Innocence,3/5/94,1994 Q1,1994,1990,1990,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,Guerilla Black Featuring Mario Winans,GUERILLABLACK,You're The One,11/27/04,2004 Q4,2004,2000,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,Nitty Gritty Dirt Band,NITTYGRITTYDIRTBAND,House At Pooh Corner,4/24/71,1971 Q2,1971,1970,1970,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,Bobby Womack,BOBBYWOMACK,Check It Out,4/12/75,1975 Q2,1975,1975,1970,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,Peggy Lee,PEGGYLEE,I'm A Woman,1/5/63,1963 Q1,1963,1960,1960,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,The Smashing Pumpkins,SMASHINGPUMPKINS,Ava Adore,7/4/98,1998 Q3,1998,1995,1990,4,13,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,Gerry & The Pacemakers,GERRYPACEMAKERS,I'm The One,7/11/64,1964 Q3,1964,1960,1960,2,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,Gerry & The Pacemakers,GERRYPACEMAKERS,It's Gonna Be Alright,4/10/65,1965 Q2,1965,1965,1960,2,11,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,Fountains Of Wayne,FOUNTAINSOFWAYNE,Stacy's Mom,10/11/03,2003 Q4,2003,2000,2000,4,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,Glen Campbell,GLENCAMPBELL,"Turn Around, Look At Me",10/28/61,1961 Q4,1961,1960,1960,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,Jethro Tull,JETHROTULL,Locomotive Breath,2/14/76,1976 Q1,1976,1975,1970,2,11,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,Keith Urban,KEITHURBAN,You're My Better Half,12/4/04,2004 Q4,2004,2000,2000,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,Keith Urban,KEITHURBAN,Tonight I Wanna Cry,12/31/05,2005 Q4,2006,2005,2000,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,Grand Funk Railroad,GRANDFUNKRAILROAD,Heartbreaker,2/14/70,1970 Q1,1970,1970,1970,2,13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,Roxette,ROXETTE,The Look,2/11/89,1989 Q1,1989,1985,1980,3,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,Roxette,ROXETTE,Dangerous,12/16/89,1989 Q4,1989,1985,1980,3,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,Ice Cube Featuring Mr. Short Khop,ICECUBE,Pushin  Weight,10/31/98,1998 Q4,1998,1995,1990,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,The Band,BAND,Up On Cripple Creek,11/1/69,1969 Q4,1969,1965,1960,2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,R.E.M.,REM,Fall On Me,10/4/86,1986 Q4,1986,1985,1980,3,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,Kenny Rogers,KENNYROGERS,A Love Song,10/16/82,1982 Q4,1982,1980,1980,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,Jordan Pruitt,JORDANPRUITT,Outside Looking In,2/24/07,2007 Q1,2007,2005,2000,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,30 Seconds To Mars,30SECONDSTOMARS,From Yesterday,2/3/07,2007 Q1,2007,2005,2000,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,The Band,BAND,Ophelia,3/20/76,1976 Q1,1976,1975,1970,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,The Band,BAND,Life Is A Carnival,10/16/71,1971 Q4,1971,1970,1970,2,11,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,Minnie Riperton,MINNIERIPERTON,Inside My Love,8/9/75,1975 Q3,1975,1975,1970,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2714,Keith Urban,KEITHURBAN,Once In A Lifetime,9/16/06,2006 Q3,2006,2005,2000,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,Bobby Darin,BOBBYDARIN,You're The Reason I'm Living,1/19/63,1963 Q1,1963,1960,1960,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,"Peter Brown,Betty Wright",PETERBROWNBETTYWRIGHT,Dance With Me,3/4/78,1978 Q1,1978,1975,1970,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,Vikki Carr,VIKKICARR,With Pen In Hand,5/3/69,1969 Q2,1969,1965,1960,2,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,Gerry & The Pacemakers,GERRYPACEMAKERS,Girl On A Swing,9/10/66,1966 Q3,1966,1965,1960,2,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,Steve Wariner,STEVEWARINER,I m Already Taken,9/11/99,1999 Q3,1999,1995,1990,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,Helen Reddy,HELENREDDY,Bluebird,7/5/75,1975 Q3,1975,1975,1970,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,Helen Reddy,HELENREDDY,Keep On Singing,3/9/74,1974 Q1,1974,1970,1970,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,Helen Reddy,HELENREDDY,Crazy Love,8/7/71,1971 Q3,1971,1970,1970,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,Lou Rawls,LOURAWLS,You Can Bring Me All Your Heartaches,11/26/66,1966 Q4,1966,1965,1960,2,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,Blondie,BLONDIE,Atomic,5/17/80,1980 Q2,1980,1980,1980,2,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,Pat Benatar,PATBENATAR,Looking For A Stranger,4/23/83,1983 Q2,1983,1980,1980,3,13,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,Pat Benatar,PATBENATAR,Promises In The Dark,10/3/81,1981 Q4,1981,1980,1980,2,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,Pat Benatar,PATBENATAR,Fire And Ice,7/18/81,1981 Q3,1981,1980,1980,2,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,Huey Lewis & The News,HUEYLEWISNEWS,Workin' For A Livin',8/14/82,1982 Q3,1982,1980,1980,2,7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,Billy J Kramer And The Dakotas,BILLYJKRAMERANDDAKOTAS,Trains And Boats And Planes,6/26/65,1965 Q2,1965,1965,1960,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,Gwen McCrae,GWENMCCRAE,Rockin' Chair,5/17/75,1975 Q2,1975,1975,1970,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,Lil  Zane Featuring 112,LILZANE,Callin  Me,7/29/00,2000 Q3,2000,2000,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,Jon Secada,JONSECADA,Do You Believe In Us,9/26/92,1992 Q3,1992,1990,1990,4,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,Nancy Wilson,NANCYWILSON,Tell Me The Truth,8/24/63,1963 Q3,1963,1960,1960,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,EMF,EMF,Lies,9/28/91,1991 Q3,1991,1990,1990,4,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,Ike & Tina Turner,IKETINATURNER,A Fool In Love,8/27/60,1960 Q3,1960,1960,1960,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,Jay & The Americans,JAYAMERICANS,Hushabye,5/31/69,1969 Q2,1969,1965,1960,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,Jay & The Americans,JAYAMERICANS,Walkin' In The Rain,11/22/69,1969 Q4,1969,1965,1960,2,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,Huey Lewis ,HUEYLEWIS,Couple Days Off,4/27/91,1991 Q2,1991,1990,1990,4,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,Poison,POISON,Unskinny Bop,7/7/90,1990 Q3,1990,1990,1990,3,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,Joshua Kadison,JOSHUAKADISON,Beautiful In My Eyes,4/16/94,1994 Q2,1994,1990,1990,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,Paula Abdul,PAULAABDUL,Vibeology,1/18/92,1992 Q1,1992,1990,1990,4,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,Paula Abdul,PAULAABDUL,Blowing Kisses In The Wind,10/19/91,1991 Q4,1991,1990,1990,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
